312 9288 University Crescent	"$549,000"	2	2	Built in 2004 (16 yrs old)	"$1,643"	$479	Burnaby North	Simon Fraser University	Apt/Condo	Leasehold prepaid-Strata	Corner Unit	R2515862	Vince Chan PREC*	RE/MAX Crest Realty	49 Days on REW	"Cul-de-Sac, Drapes/window Coverings, Garage Door Opener, Smoke Alarm, Sprinkler - Fire"	"Central Location, Golf Course Nearby, Greenbelt, Recreation Nearby, Shopping Nearby"	Washer/Dryer/Fridge/Stove/Dishwasher	"Bike Room, Elevator, Exercise Centre, In Suite Laundry, Recreation Center"	1							
501 9300 University Crescent	"$499,900"	2	2	Built in 2004 (16 yrs old)	"$1,609"	$350	Burnaby North	Simon Fraser University	Apt/Condo	Leasehold prepaid-Strata	Corner Unit	R2514859	Doris Gee	RE/MAX Crest Realty	Phil Moore	RE/MAX Crest Realty	54 Days on REW	Drapes/window Coverings	"Greenbelt, Recreation Nearby, Shopping Nearby"	"Elevator, Exercise Centre, In Suite Laundry"	1						
411 9339 University Crescent	"$509,900"	2	2	Built in 2004 (16 yrs old)	"$1,423"	$319	Burnaby North	Simon Fraser University	Apt/Condo	Leasehold prepaid-Strata	1 Storey	R2514180	Deborah Christie	RE/MAX All Points Realty	Jennifer Christie	RE/MAX All Points Realty	56 Days on REW	"Drapes/window Coverings, Fireplace Insert"	"Recreation Nearby, Shopping Nearby"	Washer/Dryer/Fridge/Stove/Dishwasher	"Bike Room, Elevator, In Suite Laundry, Recreation Center"	1					
605 9288 University Crescent	"$648,000"	2	2	Built in 2005 (15 yrs old)	$0	$480	Burnaby North	Simon Fraser University	Apt/Condo	Leasehold prepaid-Strata	Corner Unit	R2513399	Diane Wang PREC*	Royal Pacific Realty (Kingsway) Ltd.	59 Days on REW	Drapes/window Coverings	Washer/Dryer/Fridge/Stove/Dishwasher	"Elevator, Exercise Centre, Garden, In Suite Laundry"	1								
1203 Pinehurst Drive	"$1,728,000"	3	3	8022 ft²	Built in 1980 (40 yrs old)	"$4,841"	Burnaby North	Simon Fraser University	House	Freehold NonStrata	"2 Storey w/Bsmt.,3 Level Split"	66.00 feet	R2512885	Diana Klejne PREC*	Stonehaus Realty Corp.	Allen Lee	Stonehaus Realty Corp.	61 Days on REW	"Central Location, Greenbelt, Private Setting, Treed, Vacuum - Built In"	"Recreation Nearby, Shopping Nearby"	Washer/Dryer/Fridge/Stove/Dishwasher	2					
411 9329 University Crescent	"$549,000"	2	2	Built in 2005 (15 yrs old)	"$1,407"	$319	Burnaby North	Simon Fraser University	Apt/Condo	Leasehold prepaid-Strata	"Penthouse,Upper Unit"	R2517317	Vince Chan PREC*	RE/MAX Crest Realty	48 Days on REW	"Cul-de-Sac, Drapes/window Coverings, Garage Door Opener, Sprinkler - Fire"	"Central Location, Golf Course Nearby, Recreation Nearby, Shopping Nearby, Treed"	Washer/Dryer/Fridge/Stove/Dishwasher	"Club House, Elevator, Exercise Centre"	1							
1601 8850 University Crescent	"$988,000"	3	2	Built in 2018 (2 yrs old)	"$3,867"	$688	Burnaby North	Simon Fraser University	Apt/Condo	Leasehold prepaid-Strata	1 Storey	R2510664	Tiffany Chen PREC*	Pacific Evergreen Realty Ltd.	68 Days on REW	"Garage Door Opener, Pantry"	"Private Setting, Recreation Nearby, Shopping Nearby"	"Microwave, Washer/Dryer/Fridge/Stove/Dishwasher"	"Elevator, Exercise Centre, In Suite Laundry, Storage"								
601 9288 University Crescent	"$446,000"	2	1	Built in 2005 (15 yrs old)	"$1,337"	$372	Burnaby North	Simon Fraser University	Apt/Condo	Leasehold prepaid-Strata	Inside Unit	R2510016	Ivy Shih PREC*	Macdonald Realty Westmar	70 Days on REW	"Golf Course Nearby, Greenbelt, Recreation Nearby, Treed"	Washer/Dryer/Fridge/Stove/Dishwasher	"Elevator, Exercise Centre, Garden, In Suite Laundry"	1								
409 9339 University Crescent	"$568,800"	2	2	Built in 2004 (16 yrs old)	"$1,760"	$404	Burnaby North	Simon Fraser University	Apt/Condo	Leasehold prepaid-Strata	"1 Storey,Penthouse"	R2509783	Hafez Panju PREC*	Royal LePage West Real Estate Services	70 Days on REW	"Central Location, Golf Course Nearby, Recreation Nearby, Shopping Nearby"	"Microwave, Washer/Dryer/Fridge/Stove/Dishwasher"	"Bike Room, Elevator, Exercise Centre, In Suite Laundry"	1								
1481 Sperling Avenue	"$1,478,000"	4	4	33 ft x 129 ft (4403 ft²)	Built in 2020 (0 yrs old)	$0	$0	Burnaby North	Sperling-Duthie	Duplex	Freehold Strata	2 Storey	Heat Recovery Ventilator	129.6	33.98 feet	R2524101	Tracy Niu PREC*	Nu Stream Realty Inc.	Ron Basra PREC*	RE/MAX Select Realty	12 Days on REW	"Drapes/window Coverings, Garage Door Opener, Heat Recovery Ventilator, Security - Roughed In"	"Air Conditioning, Central Location, Lane Access, Recreation Nearby, Shopping Nearby"	"Microwave, Washer/Dryer/Fridge/Stove/Dishwasher"	1	Yes	
27 6965 Hastings Street	"$399,000"	1	1	Built in 2012 (8 yrs old)	"$1,114"	$170	Burnaby North	Sperling-Duthie	Apt/Condo	Freehold Strata	Ground Level Unit	R2521590	Shannon McNulty PREC*	Stilhavn Real Estate Services	25 Days on REW	Smoke Alarm	"Central Location, Recreation Nearby, Shopping Nearby"	Washer/Dryer/Fridge/Stove/Dishwasher	"Bike Room, Elevator, In Suite Laundry, Storage"								
1483 Sperling Avenue	"$1,298,000"	4	4	33 ft x 129 ft (4403 ft²)	Built in 2020 (0 yrs old)	$0	$0	Burnaby North	Sperling-Duthie	Duplex	Freehold Strata	2 Storey	Heat Recovery Ventilator	129.6	33.98 feet	R2520456	Tracy Niu PREC*	Nu Stream Realty Inc.	Ron Basra PREC*	RE/MAX Select Realty	31 Days on REW	"Drapes/window Coverings, Garage Door Opener, Heat Recovery Ventilator, Security - Roughed In"	"Air Conditioning, Central Location, Lane Access, Recreation Nearby, Shopping Nearby"	"Microwave, Washer/Dryer/Fridge/Stove/Dishwasher"	1	Yes	
1485 Sperling Avenue	"$1,498,000"	5	4	33 ft x 130 ft (4342 ft²)	Built in 2020 (0 yrs old)	$0	$0	Burnaby North	Sperling-Duthie	Duplex	Freehold Strata	2 Storey	Heat Recovery Ventilator	130	33.40 feet	R2515204	Tracy Niu PREC*	Nu Stream Realty Inc.	Ron Basra PREC*	RE/MAX Select Realty	53 Days on REW	"Drapes/window Coverings, Garage Door Opener, Heat Recovery Ventilator, Security - Roughed In"	"Air Conditioning, Central Location, Lane Access, Recreation Nearby, Shopping Nearby"	"Clothes Washer/Dryer, Microwave"	1	Yes	
818 Everett Crescent	"$1,550,000"	4	3	50 ft x 170 ft (8500 ft²)	Built in 1966 (54 yrs old)	"$5,782"	Burnaby North	Sperling-Duthie	House	Freehold NonStrata	2 Storey	170	50.00 feet	R2514889	Maggie Zhu PREC*	RE/MAX Crest Realty	54 Days on REW	Shopping Nearby	Washer/Dryer/Fridge/Stove/Dishwasher	1							
1492 Sherlock Avenue	"$2,588,888"	8	7	62 ft x 137 ft (8494 ft²)	Built in 2016 (4 yrs old)	"$7,792"	Burnaby North	Sperling-Duthie	House	Freehold NonStrata	2 Storey w/Bsmt.	Heat Recovery Ventilator	137	62.00 feet	R2513682	Tracy Niu PREC*	Nu Stream Realty Inc.	57 Days on REW	"Central Location, Drapes/window Coverings, Garage Door Opener, Heat Recovery Ventilator, Private Yard, Security System"	"Air Conditioning, Golf Course Nearby, Recreation Nearby, Shopping Nearby"	Washer/Dryer/Fridge/Stove/Dishwasher	1	Yes				
7116 Kitchener Street	"$1,448,000"	5	2	60 ft x 121 ft (7273 ft²)	Built in 1957 (63 yrs old)	"$4,614"	Burnaby North	Sperling-Duthie	House	Freehold NonStrata	2 Storey	121	60.00 feet	R2520860	Vince Chan PREC*	RE/MAX Crest Realty	29 Days on REW	"Central Location, Drapes/window Coverings, Garage Door Opener"	"Golf Course Nearby, Recreation Nearby, Shopping Nearby"	Washer/Dryer/Fridge/Stove/Dishwasher	2						
621 Cliff Avenue	"$1,398,000"	4	4	30 ft x 130 ft (3900 ft²)	Built in 2016 (4 yrs old)	"$4,512"	Burnaby North	Sperling-Duthie	Duplex	Freehold NonStrata	2 Storey	130	30.00 feet	R2494612	Ken Cui PREC*	Nu Stream Realty Inc.	Min Hua PREC*	Nu Stream Realty Inc.	114 Days on REW	Cul-de-Sac	Washer/Dryer/Fridge/Stove/Dishwasher	1					
622 Cliff Avenue	"$1,748,800"	6	4	50 ft x 130 ft (6500 ft²)	Built in 1976 (44 yrs old)	"$4,978"	Burnaby North	Sperling-Duthie	House	Freehold NonStrata	2 Storey	130	50.00 feet	R2523442	Dan Stefan PREC*	Sutton Group-West Coast Realty	14 Days on REW	2									
6690 Curtis Street	"$1,548,888"	3	4	34 ft x 122 ft (0 ft²)	Built in 2020 (0 yrs old)	$0	$0	Burnaby North	Sperling-Duthie	Duplex	Freehold Strata	2 Storey	122	34.00 feet	R2523032	Bhupinder Sekhon	Planet Group Realty Inc.	18 Days on REW	"Drapes/window Coverings, Intercom, Oven - Built In, Security System, Vacuum - Roughed In"	"Air Conditioning, Lane Access, Private Yard, Recreation Nearby, Shopping Nearby"	"Dishwasher, Microwave, Refrigerator, Stove"	1	Yes				
6678 Curtis Street	"$1,548,888"	4	4	34 ft x 122 ft (0 ft²)	Built in 2020 (0 yrs old)	$0	$0	Burnaby North	Sperling-Duthie	Duplex	Freehold Strata	2 Storey	122	34.00 feet	R2522999	Bhupinder Sekhon	Planet Group Realty Inc.	18 Days on REW	"Drapes/window Coverings, Garage Door Opener, Intercom, Oven - Built In, Security System"	"Air Conditioning, Lane Access, Private Yard, Recreation Nearby, Shopping Nearby"	"Dishwasher, Microwave, Refrigerator, Stove"	1	Yes				
2 N Fell Avenue	"$2,478,000"	5	7	7442 ft²	Built in 2018 (2 yrs old)	"$8,314"	Burnaby North	Sperling-Duthie	House	Freehold NonStrata	Reverse 2 Storey w/Bsmt	7442.00 feet	R2519769	Pawan Grover PREC*	Magsen Realty Inc.	34 Days on REW	Drapes/window Coverings	Air Conditioning	Microwave	1	Yes						
882 Invergarry Avenue	"$1,599,000"	4	4	37 ft x 121 ft (4538 ft²)	Built in 2020 (0 yrs old)	$0	$0	Burnaby North	Sperling-Duthie	Duplex	Freehold Strata	2 Storey	Heat Recovery Ventilator	121	37.50 feet	R2519084	Golda Gao PREC*	Sutton Group-West Coast Realty (Surrey/24)	34 Days on REW	"Air Conditioning, Drapes/window Coverings, Fireplace Insert, Heat Recovery Ventilator"	"Dishwasher, Washer/Dryer/Fridge/Stove/Dishwasher"	Central Airconditioning	1	Yes			
6621 Dunnedin Street	"$1,528,000"	4	4	3692 ft²	Built in 2019 (1 yrs old)	"$4,664"	$0	Burnaby North	Sperling-Duthie	Duplex	Freehold Strata	2 Storey	30.49 feet	R2518661	Golda Gao PREC*	Sutton Group-West Coast Realty (Surrey/24)	35 Days on REW	"Air Conditioning, Fireplace Insert, Garage Door Opener, Security System"	"Disposal - Waste, Microwave, Washer/Dryer/Fridge/Stove/Dishwasher"	1	Yes						
6623 Dunnedin Street	"$1,528,000"	4	4	3692 ft²	Built in 2019 (1 yrs old)	"$4,664"	$0	Burnaby North	Sperling-Duthie	Duplex	Freehold Strata	2 Storey	30.49 feet	R2502554	Golda Gao PREC*	Sutton Group-West Coast Realty (Surrey/24)	89 Days on REW	"Fireplace Insert, Garage Door Opener, Security System"	Air Conditioning	"Disposal - Waste, Microwave, Washer/Dryer/Fridge/Stove/Dishwasher"	1	Yes					
1715 Sherlock Avenue	"$2,468,000"	5	6	55 ft x 122 ft (6710 ft²)	Built in 2016 (4 yrs old)	"$6,930"	Burnaby North	Sperling-Duthie	House	Freehold NonStrata	2 Storey w/Bsmt.	122	55.00 feet	R2500360	Helen Liu	Homeland Realty	Paul Cumming	Homeland Realty	98 Days on REW	"Oven - Built In, Security System, Sprinkler - Inground"	Air Conditioning	"Clothes Dryer, Clothes Washer, Dishwasher, Microwave, Range Top, Refrigerator"	2	Yes			
13 3231 Noel Drive	"$789,000"	2	3	Built in 2017 (3 yrs old)	"$2,265"	$220	Burnaby North	Sullivan Heights	Townhouse	Freehold Strata	"2 Storey,Corner Unit"	R2522306	Vince Chan PREC*	RE/MAX Crest Realty	21 Days on REW	"Drapes/window Coverings, Garage Door Opener"	"Central Location, Golf Course Nearby, Greenbelt, Recreation Nearby, Shopping Nearby"	Washer/Dryer/Fridge/Stove/Dishwasher	"Exercise Centre, In Suite Laundry, Playground, Storage"								
704 9595 Erickson Drive	"$448,900"	2	1	Built in 1981 (39 yrs old)	"$1,198"	$376	Burnaby North	Sullivan Heights	Apt/Condo	Freehold Strata	Corner Unit	R2519584	Steffanie Ting	Magsen Realty Inc.	34 Days on REW	Garage Door Opener	"Central Location, Shopping Nearby"	"Dishwasher, Refrigerator, Stove"	"Elevator, Exercise Centre, Indoor Pool, Recreation Center, Sauna/Steam Room, Shared Laundry"								
105 601 North Road	"$550,000"	1	1	Built in 1977 (43 yrs old)	"$1,589"	$280	Burnaby North	Sullivan Heights	Apt/Condo	Freehold Strata	3 Storey	R2474831	Desi Louvris PREC*	Sutton Group-West Coast Realty	169 Days on REW	"Drapes/window Coverings, Garage Door Opener, Smoke Alarm, Sprinkler - Fire, Storage Shed"	"Central Location, Golf Course Nearby, Lane Access, Private Setting, Recreation Nearby, Shopping Nearby"	"Clothes Washer/Dryer, Dishwasher, Microwave"	"In Suite Laundry, Restaurant, Storage"								
1501 9595 Erickson Drive	"$459,000"	2	1	Built in 1981 (39 yrs old)	"$1,312"	$372	Burnaby North	Sullivan Heights	Apt/Condo	Freehold Strata	Corner Unit	R2525113	Darcy McClary	Sutton Group-West Coast Realty	1 Day on REW	"Drapes/window Coverings, Garage Door Opener"	"Central Location, Golf Course Nearby, Recreation Nearby, Shopping Nearby"	"Dishwasher, Refrigerator, Stove"	"Elevator, Exercise Centre, Indoor Pool, Shared Laundry, Storage"								
508 9868 Cameron Street	"$628,000"	2	2	Built in 2009 (11 yrs old)	"$1,845"	$341	Burnaby North	Sullivan Heights	Apt/Condo	Freehold Strata	"1 Storey,Corner Unit"	R2524076	Hang Lee	Hanna Realty Ltd.	12 Days on REW	"Garage Door Opener, Smoke Alarm"	Washer/Dryer/Fridge/Stove/Dishwasher	"Bike Room, Elevator, In Suite Laundry, Independent living, Recreation Center"	1								
2705 9888 Cameron Street	"$695,000"	2	2	Built in 2009 (11 yrs old)	"$2,116"	$315	Burnaby North	Sullivan Heights	Apt/Condo	Freehold Strata	Other	R2523169	Max Chiu PREC*	Grand Central Realty	Gavin Bai	Grand Central Realty	17 Days on REW	"Elevator, Garden, In Suite Laundry, Storage"	1								
103 9868 Cameron Street	"$508,880"	1	1	Built in 2009 (11 yrs old)	"$1,444"	$257	Burnaby North	Sullivan Heights	Apt/Condo	Freehold Strata	5 Plus Level	R2522691	Frida Keihani	Team 3000 Realty Ltd.	19 Days on REW	"Garage Door Opener, Smoke Alarm"	"Central Location, Golf Course Nearby, Lane Access, Private Setting, Recreation Nearby, Shopping Nearby"	Washer/Dryer/Fridge/Stove/Dishwasher	"Club House, Elevator, Exercise Centre, Garden, Guest Suite, In Suite Laundry"	1							
705 9595 Erickson Drive	"$374,500"	1	1	Built in 1982 (38 yrs old)	"$1,070"	$313	Burnaby North	Sullivan Heights	Apt/Condo	Freehold Strata	"Inside Unit,Upper Unit"	R2520420	Kevin Simpson	Zolo Realty	31 Days on REW	"Drapes/window Coverings, Intercom"	"Central Location, Golf Course Nearby, Recreation Nearby, Shopping Nearby"	"Dishwasher, Refrigerator, Stove"	"Exercise Centre, Indoor Pool, Sauna/Steam Room, Shared Laundry, Storage"								
1505 9541 Erickson Drive	"$409,000"	1	1	Built in 1984 (36 yrs old)	"$1,201"	$285	Burnaby North	Sullivan Heights	Apt/Condo	Freehold Strata	Upper Unit	R2495054	Mohsen Moballeghi	Royalty Group Realty Inc.	35 Days on REW	Smoke Alarm	"Dishwasher, Disposal - Waste, Microwave, Refrigerator, Stove"	"Elevator, Garden, Shared Laundry"									
1710 9888 Cameron Street	"$645,000"	2	2	Built in 2009 (11 yrs old)	"$2,033"	$341	Burnaby North	Sullivan Heights	Apt/Condo	Freehold Strata	"Corner Unit,Upper Unit"	R2518967	Jimmy Kang	RE/MAX Crest Realty	38 Days on REW	"Fireplace Insert, Garage Door Opener, Oven - Built In, Security System"	"Central Location, Gated Complex, Golf Course Nearby, Paved Road, Retirement Community, Shopping Nearby"	"Microwave, Range Top, Refrigerator, Washer/Dryer/Fridge/Stove/Dishwasher"	"Club House, Elevator, Exercise Centre, Garden, Guest Suite, In Suite Laundry"	1							
1606 9888 Cameron Street	"$599,900"	2	2	Built in 2009 (11 yrs old)	"$1,874"	$299	Burnaby North	Sullivan Heights	Apt/Condo	Freehold Strata	Inside Unit	R2517134	Wayne Kim	Evergreen West Realty	45 Days on REW	"Drapes/window Coverings, Garage Door Opener"	Washer/Dryer/Fridge/Stove/Dishwasher	"Elevator, Exercise Centre, Guest Suite, In Suite Laundry, Storage"	1								
603 9280 Salish Court	"$399,800"	1	1	Built in 1977 (43 yrs old)	"$1,085"	$307	Burnaby North	Sullivan Heights	Apt/Condo	Freehold Strata	Rancher/Bungalow	R2513329	Jeff Gemby	RE/MAX Crest Realty	60 Days on REW	Cul-de-Sac	"Central Location, Recreation Nearby, Shopping Nearby"	"Dishwasher, Microwave, Refrigerator, Stove"	"Bike Room, Club House, Guest Suite, Oudoor Pool, Sauna/Steam Room, Storage"								
116 3420 Bell Avenue	"$419,000"	1	1	Built in 1981 (39 yrs old)	"$1,191"	$278	Burnaby North	Sullivan Heights	Apt/Condo	Freehold Strata	Ground Level Unit	R2511202	Bill Yang PREC*	Royal Pacific Realty Corp.	67 Days on REW	Clothes Washer/Dryer	"Elevator, Garden, In Suite Laundry, Storage"										
214 3399 Noel Drive	"$698,000"	2	2	Built in 2017 (3 yrs old)	"$1,836"	$286	Burnaby North	Sullivan Heights	Apt/Condo	Freehold Strata	Ground Level Unit	R2507538	Evelyn Economos	Coldwell Banker Westburn Rlty.	80 Days on REW	"Security System, Sprinkler - Fire"	Shopping Nearby	"Microwave, Washer/Dryer/Fridge/Stove/Dishwasher"	"Exercise Centre, In Suite Laundry, Storage, Wheelchair Access"								
1705 3755 Bartlett Court	"$379,000"	1	1	Built in 1978 (42 yrs old)	"$1,100"	$361	Burnaby North	Sullivan Heights	Apt/Condo	Freehold Strata	"Corner Unit,Upper Unit"	R2506032	Joe Apolonia	Royal LePage West Real Estate Services	83 Days on REW	"Drapes/window Coverings, Smoke Alarm"	"Central Location, Recreation Nearby, Shopping Nearby"	"Dishwasher, Refrigerator, Stove"	"Elevator, Exercise Centre, Indoor Pool, Shared Laundry, Storage, Wheelchair Access"								
207 9888 Cameron Street	"$578,000"	2	2	Built in 2009 (11 yrs old)	"$1,696"	$299	Burnaby North	Sullivan Heights	Apt/Condo	Freehold Strata	1 Storey	R2504177	Helen Chen	Interlink Realty	88 Days on REW	"Garage Door Opener, Smoke Alarm, Sprinkler - Fire"	"Central Location, Recreation Nearby, Shopping Nearby"	"Microwave, Washer/Dryer/Fridge/Stove/Dishwasher"	"Bike Room, Elevator, Garden, Guest Suite, In Suite Laundry, Storage"	1							
2401 3737 Bartlett Court	"$446,800"	2	2	Built in 1975 (45 yrs old)	"$1,426"	$508	Burnaby North	Sullivan Heights	Apt/Condo	Freehold Strata	Upper Unit	R2500880	Patsy Hui	RE/MAX Westcoast	Denise Hui	RE/MAX Westcoast	97 Days on REW	Drapes/window Coverings	"Central Location, Recreation Nearby, Shopping Nearby"	"Refrigerator, Stove"	"Club House, Exercise Centre, Indoor Pool, Shared Laundry, Swirlpool/Hot Tub, Workshop Attached"						
308 3971 Hastings Street	"$1,149,000"	3	2	Built in 2019 (1 yrs old)	"$3,276"	$600	Burnaby North	Vancouver Heights	Apt/Condo	Freehold Strata	"Inside Unit,Upper Unit"	R2523840	Karel Palla PREC*	RE/MAX Select Realty	Darryl Sjerven	RE/MAX Select Realty	13 Days on REW	"Drapes/window Coverings, Oven - Built In"	"Central Location, Recreation Nearby, Shopping Nearby"	"Clothes Washer/Dryer, Dishwasher, Range Top, Refrigerator, Wine Cooler"	"Elevator, Garden, In Suite Laundry, Storage"						
608 3920 Hastings Street	"$578,000"	2	1	Built in 1986 (34 yrs old)	"$1,715"	$363	Burnaby North	Vancouver Heights	Apt/Condo	Freehold Strata	Corner Unit	R2523047	Doris Gee	RE/MAX Crest Realty	Phil Moore	RE/MAX Crest Realty	18 Days on REW	"Central Location, Recreation Nearby, Shopping Nearby"	"Dishwasher, Refrigerator, Stove"	"Elevator, Exercise Centre, Recreation Center, Shared Laundry"							
303 3971 Hastings Street	"$839,900"	2	2	Built in 2019 (1 yrs old)	"$1,851"	$492	Burnaby North	Vancouver Heights	Apt/Condo	Freehold Strata	1 Storey	R2523573	Jenny Wun PREC*	Oakwyn Realty Ltd.	15 Days on REW	"Drapes/window Coverings, Intercom, Smoke Alarm, Sprinkler - Fire"	"Central Location, Golf Course Nearby, Recreation Nearby, Shopping Nearby"	"Disposal - Waste, Microwave, Washer/Dryer/Fridge/Stove/Dishwasher"	"Elevator, Garden, In Suite Laundry, Storage, Wheelchair Access"								
309 3939 E Hastings Street	"$559,900"	2	2	Built in 1998 (22 yrs old)	"$1,394"	$365	Burnaby North	Vancouver Heights	Apt/Condo	Freehold Strata	Upper Unit	R2516681	Christopher Neely	RE/MAX All Points Realty	46 Days on REW	"Drapes/window Coverings, Security - Roughed In"	"Central Location, Lane Access, Recreation Nearby, Shopping Nearby"	Washer/Dryer/Fridge/Stove/Dishwasher	"Elevator, In Suite Laundry, Wheelchair Access"	1							
402 3971 Hastings Street	"$949,900"	2	2	Built in 2019 (1 yrs old)	"$1,944"	$516	Burnaby North	Vancouver Heights	Apt/Condo	Freehold Strata	1 Storey	R2471882	Jenny Wun PREC*	Oakwyn Realty Ltd.	178 Days on REW	"Air Conditioning, Drapes/window Coverings, Intercom, Smoke Alarm, Sprinkler - Fire, Wine Cooler"	"Central Location, Golf Course Nearby, Recreation Nearby, Shopping Nearby"	"Disposal - Waste, Microwave, Washer/Dryer/Fridge/Stove/Dishwasher"	"Elevator, Garden, In Suite Laundry, Storage, Wheelchair Access"	Yes							
3825 Yale Street	"$1,899,000"	3	2	50 ft x 122 ft (6100 ft²)	Built in 1949 (71 yrs old)	"$5,924"	Burnaby North	Vancouver Heights	House	Freehold NonStrata	Rancher/Bungalow w/Bsmt.	122	50.00 feet	R2468992	Courtney Anderson	eXp Realty	187 Days on REW	"Drapes/window Coverings, Lane Access"	"Wheelchair Access, Workshop Attached"	Washer/Dryer/Fridge/Stove/Dishwasher	2						
4326 Triumph Street	"$1,438,000"	5	3	33 ft x 122 ft (4026 ft²)	Built in 1985 (35 yrs old)	"$6,026"	Burnaby North	Vancouver Heights	House	Freehold NonStrata	2 Storey	122	33.00 feet	R2468119	Maggie Zhu PREC*	RE/MAX Crest Realty	187 Days on REW	"Central Location, Drapes/window Coverings, Garage Door Opener"	"Air Conditioning, Central Air Conditioning, Shopping Nearby"	"In Suite Laundry, Washer/Dryer/Fridge/Stove/Dishwasher"	Yes						
4473 Oxford Street	"$2,288,000"	4	4	33 ft x 122 ft (4026 ft²)	Built in 2016 (4 yrs old)	"$6,466"	Burnaby North	Vancouver Heights	House	Freehold NonStrata	"2 Storey w/Bsmt.,3 Storey"	122	33.00 feet	R2524083	Kuldip Aujla PREC*	Royal LePage Global Force Realty	11 Days on REW	"Central Location, Cleared, Jetted Bathtub, Lane Access, Security System, Vacuum - Built In"	"Air Conditioning, Recreation Nearby, Shopping Nearby"	"In Suite Laundry, Washer/Dryer/Fridge/Stove/Dishwasher"	1	Yes					
3965 Pandora Street	"$2,488,000"	7	6	50 ft x 122 ft (6100 ft²)	Built in 2013 (7 yrs old)	"$7,956"	Burnaby North	Vancouver Heights	House	Freehold NonStrata	2 Storey w/Bsmt.	122	50.00 feet	R2520985	Daniel Zhou	Sutton Group-West Coast Realty	27 Days on REW	"Air Conditioning, Central Location"	"Recreation Nearby, Shopping Nearby"	Washer/Dryer/Fridge/Stove/Dishwasher	2	Yes					
404 3811 Hastings Street	"$739,900"	2	2	Built in 2006 (14 yrs old)	"$2,066"	$278	Burnaby North	Vancouver Heights	Apt/Condo	Freehold Strata	Other	R2519776	Tom Ikonomou	RE/MAX City Realty	34 Days on REW	"Drapes/window Coverings, Fireplace Insert, Garage Door Opener"	"Central Location, Golf Course Nearby, Recreation Nearby, Shopping Nearby"	"Compactor - Garbage, Washer/Dryer/Fridge/Stove/Dishwasher"	"Bike Room, Elevator, Storage"	1							
404 3768 Hastings Street	"$548,000"	2	1	Built in 1998 (22 yrs old)	"$1,484"	$281	Burnaby North	Vancouver Heights	Apt/Condo	Freehold Strata	Penthouse	R2518647	Ross O'Brien	Royal LePage Westside	39 Days on REW	"Jetted Bathtub, Security System, Sprinkler - Fire, Vaulted Ceiling, Windows - Thermo"	"Central Location, Private Setting, Shopping Nearby"	Washer/Dryer/Fridge/Stove/Dishwasher	"Elevator, In Suite Laundry, Storage, Wheelchair Access"	1							
102 4223 Hastings Street	"$629,900"	2	2	Built in 2020 (0 yrs old)	$0	$356	Burnaby North	Vancouver Heights	Apt/Condo	Freehold Strata	"1 Storey,Corner Unit"	R2518567	Lorenzo Daminato PREC*	Rennie & Associates Realty Ltd.	Tracie McTavish PREC*	Rennie Marketing Systems	39 Days on REW	"Drapes/window Coverings, Intercom, Smoke Alarm, Sprinkler - Fire, Windows - Thermo"	"Central Location, Recreation Nearby, Shopping Nearby"	Washer/Dryer/Fridge/Stove/Dishwasher	"Elevator, In Suite Laundry, Storage"						
808 3920 Hastings Street	"$528,000"	2	1	Built in 1986 (34 yrs old)	"$1,693"	$363	Burnaby North	Vancouver Heights	Apt/Condo	Freehold Strata	Corner Unit	R2518202	Italo Fionda	RE/MAX Crest Realty	39 Days on REW	"Drapes/window Coverings, Garage Door Opener, Windows - Thermo"	"Central Location, Recreation Nearby, Shopping Nearby"	Dishwasher	"Elevator, Shared Laundry, Storage, Wheelchair Access"								
4005 Dundas Street	"$2,198,000"	6	4	50 ft x 81 ft (4100 ft²)	Built in 2018 (2 yrs old)	"$7,042"	Burnaby North	Vancouver Heights	House	Freehold NonStrata	Reverse 2 Storey w/Bsmt	81.99	50.00 feet	R2517001	Michael Liu PREC*	RE/MAX City Realty	44 Days on REW	"Air Conditioning, Oven - Built In, Security System, Vacuum - Built In"	Washer/Dryer/Fridge/Stove/Dishwasher	Yes							
304 4223 Hastings Street	"$539,000"	1	1	Built in 2020 (0 yrs old)	$0	$265	Burnaby North	Vancouver Heights	Apt/Condo	Freehold Strata	Inside Unit	R2513407	Disa Lim	Rennie & Associates Realty Ltd.	Tracie McTavish PREC*	Rennie Marketing Systems	60 Days on REW	"Drapes/window Coverings, Intercom, Sprinkler - Fire, Vaulted Ceiling"	"Central Location, Recreation Nearby, Shopping Nearby"	"Microwave, Washer/Dryer/Fridge/Stove/Dishwasher"	"Bike Room, In Suite Laundry, Storage"						
104 4223 Hastings Street	"$479,900"	1	1	Built in 2020 (0 yrs old)	$0	$238	Burnaby North	Vancouver Heights	Apt/Condo	Freehold Strata	Corner Unit	R2513417	Disa Lim	Rennie & Associates Realty Ltd.	Tracie McTavish PREC*	Rennie Marketing Systems	60 Days on REW	"Drapes/window Coverings, Intercom, Sprinkler - Fire"	"Central Location, Recreation Nearby, Shopping Nearby"	"Microwave, Washer/Dryer/Fridge/Stove/Dishwasher"	"Bike Room, In Suite Laundry, Storage"						
